ticker,cik,filing_date,filing_year,word_count,total_ai_keywords,ai_intensity,artificial intelligence,machine learning,deep learning,neural network,natural language processing,computer vision,generative ai,large language model,chatgpt,automation,algorithmic,predictive analytics,data science,ai-powered,ai-driven,intelligent automation
J,0000052988,2022-11-21,2022,81273,6,0.7382525561994758,0,4,0,0,0,0,0,0,0,0,0,1,1,0,0,0
J,0000052988,2021-11-23,2021,81811,4,0.4889318062363252,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
J,0000052988,2020-11-24,2020,82904,8,0.9649715333397666,2,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0
J,0000052988,2019-11-25,2019,78884,10,1.2676841945134627,3,2,0,0,0,0,0,0,0,4,0,1,0,0,0,0
J,0000052988,2018-11-21,2018,71100,1,0.14064697609001406,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
JNJ,0000200406,2026-02-11,2026,69529,4,0.5752995153101583,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
JNJ,0000200406,2025-02-13,2025,70030,4,0.571183778380694,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
JNJ,0000200406,2024-02-16,2024,69364,6,0.8650020183380428,2,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0
JNJ,0000200406,2023-02-16,2023,77417,3,0.387511786816849,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
JNJ,0000200406,2022-02-17,2022,76625,3,0.3915171288743882,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
JNJ,0000200406,2021-02-22,2021,74519,2,0.2683879279110026,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
JNJ,0000200406,2020-02-18,2020,80093,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JNJ,0000200406,2019-02-20,2019,69153,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JNJ,0000200406,2018-02-21,2018,61570,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JCI,0000833444,2025-11-14,2025,70298,13,1.8492702495092321,6,4,0,0,0,0,1,0,0,2,0,0,0,0,0,0
JCI,0000833444,2024-11-19,2024,74608,14,1.876474372721424,7,4,0,0,0,0,1,0,0,2,0,0,0,0,0,0
JCI,0000833444,2023-12-14,2023,72892,8,1.09751413049443,4,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0
JCI,0000833444,2022-11-15,2022,72659,2,0.27525839882189407,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
JCI,0000833444,2021-11-15,2021,76804,2,0.2604031040049998,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
JCI,0000833444,2020-11-16,2020,78234,2,0.2556433264309635,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
JCI,0000833444,2019-11-21,2019,84204,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JCI,0000833444,2018-11-20,2018,85182,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JPM,0000019617,2025-02-14,2025,202406,20,0.988113000602749,14,4,0,0,0,0,0,0,0,1,1,0,0,0,0,0
KVUE,0001944048,2025-02-24,2025,94617,28,2.959299068877686,22,1,0,0,1,0,0,0,0,2,0,0,2,0,0,0
KVUE,0001944048,2024-03-01,2024,96351,7,0.7265103631513943,1,1,0,0,1,0,0,0,0,2,0,0,2,0,0,0
KDP,0001418135,2025-02-25,2025,61019,2,0.32776676117274944,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
KDP,0001418135,2024-02-22,2024,61040,2,0.327653997378768,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
KDP,0001418135,2023-02-23,2023,65019,1,0.15380119657330935,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KDP,0001418135,2022-02-24,2022,65292,1,0.15315812044354593,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KDP,0001418135,2021-02-25,2021,68269,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KDP,0001418135,2020-02-27,2020,76493,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KDP,0001418135,2019-02-28,2019,79629,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KDP,0001418135,2018-03-20,2018,27439,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KDP,0001418135,2018-02-14,2018,75010,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KEY,0000091576,2025-02-21,2025,120803,8,0.6622352093904953,4,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0
KEY,0000091576,2024-02-22,2024,120353,3,0.24926674033883658,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
KEY,0000091576,2023-02-22,2023,118484,2,0.16879916275615273,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
KEY,0000091576,2022-02-22,2022,119336,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KEY,0000091576,2021-02-22,2021,123899,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KEY,0000091576,2020-02-26,2020,120860,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KEY,0000091576,2019-02-25,2019,121543,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KEY,0000091576,2018-02-26,2018,120907,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KEYS,0001601046,2025-12-17,2025,73343,9,1.227110971735544,2,1,0,1,0,0,0,0,0,3,0,0,0,0,2,0
KEYS,0001601046,2024-12-17,2024,69459,10,1.4396982392490534,2,1,0,0,0,0,0,0,0,5,0,0,0,0,2,0
KEYS,0001601046,2023-12-15,2023,66419,8,1.2044746232252819,2,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0
KEYS,0001601046,2022-12-15,2022,67981,18,2.647798649622689,5,3,0,0,0,0,0,0,0,9,0,0,0,1,0,0
KEYS,0001601046,2021-12-17,2021,68133,23,3.375750370598682,6,5,0,0,0,0,0,0,0,11,0,0,0,1,0,0
KEYS,0001601046,2020-12-17,2020,71471,26,3.637839123560605,6,4,0,0,0,0,0,0,0,15,0,0,0,1,0,0
KEYS,0001601046,2019-12-18,2019,72161,4,0.554316043292083,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
KEYS,0001601046,2018-12-18,2018,69913,2,0.28606982964541644,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
KMB,0000055785,2026-02-12,2026,53340,4,0.7499062617172854,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
KMB,0000055785,2025-02-13,2025,45945,4,0.8706061595385788,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
KMB,0000055785,2024-02-08,2024,44569,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KMB,0000055785,2023-02-09,2023,41365,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KMB,0000055785,2022-02-10,2022,39428,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KMB,0000055785,2021-02-11,2021,38490,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KMB,0000055785,2020-02-13,2020,36869,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KMB,0000055785,2019-02-07,2019,36528,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KMB,0000055785,2018-02-08,2018,35253,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KIM,0000879101,2025-02-21,2025,119195,17,1.4262343219094762,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KIM,0000879101,2024-02-26,2024,118658,10,0.8427581789681269,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KIM,0000879101,2023-02-24,2023,107801,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KIM,0000879101,2022-03-01,2022,109642,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KIM,0000879101,2021-02-23,2021,97334,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KIM,0000879101,2020-02-25,2020,84532,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KIM,0000879101,2019-02-15,2019,92160,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KIM,0000879101,2018-02-23,2018,97988,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KMI,0001506307,2025-02-13,2025,77112,4,0.5187260089220873,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KMI,0001506307,2024-02-20,2024,80642,4,0.4960194439622033,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KMI,0001506307,2023-02-08,2023,80023,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KMI,0001506307,2022-02-07,2022,83691,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KMI,0001506307,2021-02-05,2021,87564,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KMI,0001506307,2020-02-12,2020,96585,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KMI,0001506307,2019-02-08,2019,100759,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KMI,0001506307,2018-02-09,2018,99519,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KKR,0001404912,2025-02-28,2025,266841,36,1.3491180140982832,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KKR,0001404912,2024-02-29,2024,267518,34,1.2709425160176138,31,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KKR,0001404912,2023-02-27,2023,270873,1,0.03691766990434631,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KKR,0001404912,2022-02-28,2022,257101,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KKR,0001404912,2021-02-19,2021,203062,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KKR,0001404912,2020-02-18,2020,175241,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KKR,0001404912,2019-02-15,2019,185171,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KKR,0001404912,2018-02-23,2018,195561,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KLAC,0000319201,2025-08-08,2025,72389,1,0.13814253546809596,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KLAC,0000319201,2024-08-05,2024,75668,4,0.5286250462546915,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KLAC,0000319201,2023-08-04,2023,76173,2,0.2625602247515524,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KLAC,0000319201,2022-08-05,2022,77383,1,0.1292273496762855,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KLAC,0000319201,2021-08-06,2021,78669,1,0.12711487371137298,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KLAC,0000319201,2020-08-07,2020,82562,5,0.6056054843632664,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
KLAC,0000319201,2019-08-16,2019,80005,5,0.6249609399412537,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
KLAC,0000319201,2018-08-06,2018,70312,2,0.2844464671748777,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KHC,0001637459,2026-02-12,2026,80739,4,0.49542352518609345,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
KHC,0001637459,2025-02-13,2025,83635,3,0.35870150056794403,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KHC,0001637459,2024-02-15,2024,79199,4,0.5050568820313388,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
KHC,0001637459,2023-02-16,2023,79603,1,0.12562340615303444,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KHC,0001637459,2022-02-17,2022,84717,1,0.11804006279731341,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KHC,0001637459,2021-02-17,2021,84414,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KHC,0001637459,2020-02-14,2020,85460,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KHC,0001637459,2019-06-07,2019,146833,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KHC,0001637459,2018-02-16,2018,70569,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KR,0000056873,2025-04-01,2025,67553,5,0.7401595784051042,2,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0
KR,0000056873,2024-04-02,2024,65004,2,0.3076733739462187,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
KR,0000056873,2023-03-28,2023,62133,2,0.3218901388955949,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
KR,0000056873,2022-03-29,2022,62493,2,0.3200358440145296,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
KR,0000056873,2021-03-30,2021,62510,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KR,0000056873,2020-04-01,2020,63788,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KR,0000056873,2019-04-02,2019,57278,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LHX,0000202058,2026-02-12,2026,57845,3,0.5186273662373584,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
LHX,0000202058,2025-02-14,2025,61443,2,0.3255049395374575,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LHX,0000202058,2024-02-20,2024,76740,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LHX,0000202058,2023-02-24,2023,82988,6,0.7229960958210826,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
LHX,0000202058,2022-02-25,2022,96626,17,1.7593608345579865,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0
LHX,0000202058,2021-03-01,2021,103927,32,3.0790843572892515,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0
LHX,0000202058,2019-08-22,2019,94150,1,0.10621348911311737,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
LHX,0000202058,2018-08-27,2018,80453,1,0.12429617292083577,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
LH,0000920148,2025-02-25,2025,75240,16,2.126528442317916,3,9,0,0,0,0,2,0,0,2,0,0,0,0,0,0
LH,0000920148,2024-02-26,2024,81327,13,1.5984851279402903,5,4,0,0,0,0,2,0,0,2,0,0,0,0,0,0
LH,0000920148,2023-02-28,2023,79213,3,0.37872571421357604,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
LH,0000920148,2022-02-25,2022,78478,5,0.6371212314279161,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
LH,0000920148,2021-02-25,2021,79767,7,0.8775558815048831,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
LH,0000920148,2020-03-05,2020,3008,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LH,0000920148,2020-02-28,2020,88616,7,0.7899250699647918,2,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0
LH,0000920148,2019-02-28,2019,96988,7,0.7217387718068216,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0
LH,0000920148,2018-02-27,2018,91998,7,0.7608861062197004,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0
LRCX,0000707549,2025-08-11,2025,51590,5,0.9691800736576855,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LRCX,0000707549,2024-08-29,2024,52873,8,1.5130595956348232,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LRCX,0000707549,2023-08-15,2023,55020,4,0.7270083605961468,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LRCX,0000707549,2022-08-24,2022,53657,4,0.7454758931733045,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LRCX,0000707549,2021-08-17,2021,55006,4,0.7271933970839546,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LRCX,0000707549,2020-08-18,2020,60927,4,0.6565233804388859,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LRCX,0000707549,2019-08-20,2019,61895,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LRCX,0000707549,2018-08-14,2018,60834,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LW,0001679273,2025-07-23,2025,49529,3,0.6057057481475498,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LW,0001679273,2024-07-24,2024,50346,6,1.1917530687641522,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
LW,0001679273,2023-07-25,2023,53951,4,0.7414135048469908,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
LW,0001679273,2022-07-27,2022,51755,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LW,0001679273,2021-07-27,2021,53423,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LW,0001679273,2020-07-28,2020,57430,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LW,0001679273,2019-07-25,2019,56756,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LW,0001679273,2018-07-26,2018,52344,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LVS,0001300514,2026-02-06,2026,83959,3,0.35731726199692704,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LVS,0001300514,2025-02-07,2025,83864,3,0.35772202613755605,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LVS,0001300514,2024-02-07,2024,88166,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LVS,0001300514,2023-02-03,2023,87431,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LVS,0001300514,2022-02-04,2022,84565,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LVS,0001300514,2021-02-05,2021,79267,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LVS,0001300514,2020-02-07,2020,76803,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LVS,0001300514,2019-02-22,2019,83538,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LVS,0001300514,2018-02-23,2018,84353,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LDOS,0001336920,2025-02-11,2025,68353,21,3.0722865126622096,12,2,0,0,0,0,0,0,0,5,0,1,1,0,0,0
LDOS,0001336920,2024-02-13,2024,70295,15,2.1338644284799773,8,1,0,0,0,0,0,0,0,5,0,0,1,0,0,0
LDOS,0001336920,2023-02-14,2023,67720,11,1.6243354991139989,1,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0
LDOS,0001336920,2022-02-15,2022,66589,15,2.2526243073180257,1,1,0,0,0,0,0,0,0,13,0,0,0,0,0,0
LDOS,0001336920,2021-02-23,2021,71456,20,2.798925212718316,1,1,0,0,0,0,0,0,0,18,0,0,0,0,0,0
LDOS,0001336920,2020-02-18,2020,65399,7,1.0703527576874265,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0
LEN,0000920760,2026-01-28,2026,67535,3,0.44421411120159915,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
LEN,0000920760,2025-01-23,2025,65891,3,0.4552973850753517,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
LEN,0000920760,2024-04-25,2024,2620,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LEN,0000920760,2024-01-26,2024,61981,3,0.4840192962359433,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0
LEN,0000920760,2023-01-26,2023,60586,3,0.49516389925065196,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0
LEN,0000920760,2022-01-28,2022,59004,3,0.508440105755542,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0
LEN,0000920760,2021-01-22,2021,59685,2,0.33509256932227527,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
LEN,0000920760,2020-01-27,2020,81946,2,0.2440631635467259,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
LEN,0000920760,2019-01-28,2019,89058,2,0.22457275034247345,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
LEN,0000920760,2018-01-25,2018,90043,1,0.11105805004275734,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
LII,0001069202,2025-02-11,2025,45401,6,1.3215567939032178,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
LII,0001069202,2024-02-13,2024,45217,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LII,0001069202,2023-02-21,2023,42545,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LII,0001069202,2022-02-15,2022,44048,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LII,0001069202,2021-02-16,2021,46588,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LII,0001069202,2020-02-18,2020,52435,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LII,0001069202,2019-02-19,2019,50440,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LII,0001069202,2018-02-16,2018,51073,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LLY,0000059478,2026-02-12,2026,57697,6,1.0399154202124894,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
LLY,0000059478,2025-02-19,2025,66938,5,0.7469598733156054,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
LLY,0000059478,2024-02-21,2024,67637,5,0.739240356609548,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
LLY,0000059478,2023-02-22,2023,67036,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LLY,0000059478,2022-02-23,2022,69366,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LIN,0001707925,2025-02-26,2025,57114,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LIN,0001707925,2024-02-28,2024,57318,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LIN,0001707925,2023-02-28,2023,56202,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LIN,0001707925,2022-02-28,2022,57599,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LIN,0001707925,2021-03-01,2021,59833,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LIN,0001707925,2020-03-02,2020,79828,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LIN,0001707925,2019-03-18,2019,74178,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LIN,0001707925,2018-03-23,2018,18734,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LYV,0001335258,2025-02-21,2025,65143,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LYV,0001335258,2024-02-22,2024,63420,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LYV,0001335258,2023-02-23,2023,63832,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LYV,0001335258,2022-02-23,2022,69905,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LYV,0001335258,2021-03-01,2021,69311,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LYV,0001335258,2020-06-30,2020,3375,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LYV,0001335258,2020-02-27,2020,67752,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LYV,0001335258,2019-06-28,2019,3307,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LYV,0001335258,2019-02-28,2019,66308,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LYV,0001335258,2018-06-29,2018,3192,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LYV,0001335258,2018-02-27,2018,64883,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LKQ,0001065696,2025-02-20,2025,64080,1,0.1560549313358302,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
LKQ,0001065696,2024-02-22,2024,68375,2,0.29250457038391225,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LKQ,0001065696,2023-02-23,2023,68195,1,0.14663831659212553,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LKQ,0001065696,2022-02-25,2022,73410,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LKQ,0001065696,2021-02-26,2021,82206,1,0.12164562197406516,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LKQ,0001065696,2020-02-27,2020,90297,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LKQ,0001065696,2019-03-01,2019,85766,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LKQ,0001065696,2018-02-28,2018,77096,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LMT,0000936468,2026-01-29,2026,70089,6,0.856054445062706,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LMT,0000936468,2025-01-28,2025,72135,7,0.970402717127608,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LMT,0000936468,2024-01-23,2024,72258,3,0.4151789421240555,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LMT,0000936468,2023-01-26,2023,77554,1,0.12894241431776568,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LMT,0000936468,2022-01-25,2022,78878,1,0.12677806232409544,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LMT,0000936468,2021-01-28,2021,79904,1,0.1251501802162595,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LMT,0000936468,2020-02-07,2020,78687,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LMT,0000936468,2019-02-08,2019,79815,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LMT,0000936468,2018-02-16,2018,34752,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LMT,0000936468,2018-02-06,2018,79138,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L,0000060086,2026-02-10,2026,98488,7,0.7107464868816505,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
L,0000060086,2025-02-11,2025,98232,5,0.5089991041615767,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L,0000060086,2024-02-06,2024,100001,1,0.09999900000999991,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L,0000060086,2023-02-07,2023,95938,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L,0000060086,2022-02-08,2022,94853,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L,0000060086,2021-02-09,2021,120799,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
